key,en,da,es,fr,nl,no,pt-BR,sv,zh-Hans,cy,th
instructor_add_rubric_assignment,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-add-a-rubric-to-an-assignment/ta-p/1058,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-tilf%C3%B8jer-jeg-et-vurderingskriterie-til-en-opgave/ta-p/440119,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-agrego-una-r%C3%BAbrica-a-una-tarea/ta-p/2274,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-ajouter-un-bar%C3%A8me-%C3%A0-un-travail/ta-p/439389,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-voeg-ik-een-rubriek-aan-een-opdracht-toe/ta-p/439891,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-legger-jeg-en-rubrikk-til-en-oppgave/ta-p/441197,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-eu-adiciono-uma-rubrica-a-uma-tarefa/ta-p/2649,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-l%C3%A4gger-jag-till-en-rubrik-till-en-uppgift/ta-p/442047,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E5%A6%82%E4%BD%95%E5%B0%86%E8%AF%84%E5%88%86%E7%BB%86%E5%88%99%E6%B7%BB%E5%8A%A0%E5%88%B0%E4%BD%9C%E4%B8%9A/ta-p/440558,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-ychwanegu-cyfarwyddyd-sgorio-at-aseiniad/ta-p/441847,
instructor_add_announcement,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-add-an-announcement-in-a-course/ta-p/1194,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-tilf%C3%B8jer-jeg-en-besked-i-et-fag/ta-p/440293,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-agrego-un-anuncio-en-un-curso/ta-p/2264,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-ajouter-une-annonce-dans-un-cours/ta-p/439306,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-voeg-ik-een-aankondiging-toe-aan-een-cursus/ta-p/439919,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-legger-jeg-til-en-kunngj%C3%B8ring-i-et-emne/ta-p/441242,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-adicionar-um-an%C3%BAncio-em-um-curso/ta-p/2782,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-l%C3%A4gger-jag-till-ett-meddelande-i-en-kurs/ta-p/442003,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E5%A6%82%E4%BD%95%E5%9C%A8%E8%AF%BE%E7%A8%8B%E5%86%85%E6%B7%BB%E5%8A%A0%E5%85%AC%E5%91%8A/ta-p/440511,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-ychwanegu-cyhoeddiad-mewn-cwrs/ta-p/441750,
instructor_add_dashboard_image,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-add-an-image-to-a-course-card-in-the-Dashboard/ta-p/624,,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-agrego-una-imagen-a-una-tarjeta-del-curso-en-el-Tablero/ta-p/473000,,,,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-adicionar-uma-imagem-a-um-cart%C3%A3o-do-curso-no-Painel/ta-p/473144,,,,
instructor_add_module_items,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-add-course-content-as-module-items/ta-p/1157,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-tilf%C3%B8jer-jeg-fagindhold-som-modulelementer/ta-p/440158,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-agrego-contenido-al-curso-en-forma-de-%C3%ADtems-del-m%C3%B3dulo/ta-p/2226,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-ajouter-du-contenu-de-cours-en-tant-qu-%C3%A9l%C3%A9ments-de/ta-p/439234,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-voeg-ik-cursusinhoud-als-module-items-toe/ta-p/439973,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-legger-jeg-til-et-emneinnhold-som-et-modul-element/ta-p/441206,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-adiciono-conte%C3%BAdo-do-curso-como-itens-de-m%C3%B3dulo/ta-p/2733,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-l%C3%A4gger-jag-till-kursinneh%C3%A5ll-som-modulobjekt/ta-p/442068,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E6%B7%BB%E5%8A%A0%E8%AF%BE%E7%A8%8B%E5%86%85%E5%AE%B9%E4%BD%9C%E4%B8%BA%E5%8D%95%E5%85%83%E9%A1%B9%E7%9B%AE/ta-p/440486,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-ychwanegu-cynnwys-cwrs-fel-eitemau-modiwl/ta-p/441834,
instructor_assignment_details,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-add-or-edit-details-in-an-assignment/ta-p/971,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-tilf%C3%B8jer-eller-redigerer-jeg-opgavedetaljer/ta-p/440287,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-agrego-o-edito-detalles-en-una-tarea/ta-p/2332,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-ajouter-ou-modifier-des-informations-dans-un-travail/ta-p/439385,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-kan-ik-details-in-een-opdracht-toevoegen-of-bewerken/ta-p/439975,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-legger-jeg-til-eller-redigerer-detaljer-i-en-oppgave/ta-p/441219,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-eu-adiciono-ou-edito-detalhes-em-uma-tarefa/ta-p/2738,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-l%C3%A4gger-jag-till-ett-meddelande-i-en-kurs/ta-p/442003,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E5%A6%82%E4%BD%95%E4%B8%BA%E4%BD%9C%E4%B8%9A%E6%B7%BB%E5%8A%A0%E6%88%96%E7%BC%96%E8%BE%91%E8%AF%A6%E7%BB%86%E4%BF%A1%E6%81%AF/ta-p/440637,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-ychwanegu-neu-n-golygu-manylion-mewn-aseiniad/ta-p/441754,
instructor_add_users,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-add-users-to-a-course/ta-p/1119,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-tilf%C3%B8jer-jeg-brugere-til-et-kursus/ta-p/440199,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-agrego-usuarios-a-un-curso/ta-p/2256,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-ajouter-des-utilisateurs-dans-un-cours/ta-p/439269,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-voeg-ik-gebruikers-aan-een-cursus-toe/ta-p/439990,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-legger-jeg-til-brukere-i-et-emne/ta-p/441186,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-eu-adiciono-usu%C3%A1rios-em-um-curso/ta-p/2765,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-l%C3%A4gger-jag-till-anv%C3%A4ndare-till-en-kurs/ta-p/441963,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E5%A6%82%E4%BD%95%E6%B7%BB%E5%8A%A0%E7%94%A8%E6%88%B7%E5%88%B0%E8%AF%BE%E7%A8%8B/ta-p/440541,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-ychwanegu-defnyddwyr-at-gwrs/ta-p/441853,
instructor_adjust_dates_on_import,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-adjust-events-and-due-dates-in-a-course-import/ta-p/1090,,,,,,,,,,
instructor_align_outcome_rubric,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-align-an-outcome-with-a-rubric-in-a-course/ta-p/1130,,,,,,,,,,
instructor_bulk_upload,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-bulk-upload-files/ta-p/617198,,,,,,,,,,
instructor_change_name_code,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-change-a-course-name-and-course-code/ta-p/1234,,,,,,,,,,
instructor_change_course_home,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-change-the-Course-Home-Page/ta-p/1035,,,,,,,,,,
instructor_change_course_dates,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-change-the-start-and-end-dates-for-a-course/ta-p/452354,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-%C3%A6ndrer-jeg-start-og-slutdatoer-for-et-fag-ved-hj%C3%A6lp-af/ta-p/440167,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-cambio-las-fechas-de-inicio-y-finalizaci%C3%B3n-de-un-curso/ta-p/2300,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-modifier-les-dates-de-d%C3%A9but-et-de-fin-d-un-cours-%C3%A0-l/ta-p/439326,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-kan-ik-de-start-en-einddatum-van-een-cursus-wijzigen-met/ta-p/439967,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-kan-jeg-endre-start-og-sluttdatoer-for-et-emne-ved-hjelp/ta-p/441196,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-fa%C3%A7o-para-alterar-as-datas-de-in%C3%ADcio-e-fim-para-um-curso/ta-p/2665,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-%C3%A4ndrar-jag-start-och-slutdatum-f%C3%B6r-en-kurs-i/ta-p/442026,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E5%A6%82%E4%BD%95%E4%BD%BF%E7%94%A8%E7%BB%8F%E5%85%B8%E8%AF%BE%E7%A8%8B%E5%8F%AF%E7%94%A8%E6%80%A7-UI-%E6%9D%A5%E6%9B%B4%E6%94%B9%E8%AF%BE%E7%A8%8B%E7%9A%84%E5%BC%80%E5%A7%8B%E6%97%A5%E6%9C%9F%E5%92%8C%E7%BB%93%E6%9D%9F%E6%97%A5%E6%9C%9F/ta-p/440660,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-newid-dyddiadau-dechrau-a-gorffen-cwrs-gan/ta-p/441852,
instructor_conclude_conference,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-conclude-a-conference/ta-p/606,,,,,,,,,,
instructor_copy_course,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-copy-a-Canvas-course-into-a-new-course-shell/ta-p/712,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-kopierer-jeg-et-Canvas-kursus-ind-i-en-ny-kursusform/ta-p/440234,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-copio-un-curso-de-Canvas-a-un-nuevo-contenedor-de-curso/ta-p/2177,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-copier-un-cours-Canvas-dans-un-nouveau-mod%C3%A8le-de-cours/ta-p/439313,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-kopieer-ik-een-Canvas-cursus-in-een-nieuwe-cursus-shell/ta-p/439856,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-kopierer-jeg-et-Canvas-emne-inn-i-et-nytt-emneskall/ta-p/441112,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-eu-copio-um-curso-do-Canvas-para-um-novo-curso-vazio/ta-p/2647,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-kopierar-jag-en-Canvaskurs-till-ett-nytt-kursskal/ta-p/441967,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E5%A6%82%E4%BD%95%E5%B0%86%E4%B8%80%E4%B8%AA-Canvas-%E8%AF%BE%E7%A8%8B%E5%A4%8D%E5%88%B6%E5%88%B0%E6%96%B0%E8%AF%BE%E7%A8%8B%E5%A3%B3/ta-p/440566,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-cop%C3%AFo-cwrs-Canvas-i-gragen-cwrs-newydd/ta-p/441813,
instructor_create_gdrive_collaboration,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-create-a-Google-Drive-collaboration-as-an-instructor/ta-p/632,,,,,,,,,,
instructor_create_o365_collaboration,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-create-a-Microsoft-Office-365-collaboration-as-an/ta-p/629,,,,,,,,,,
instructor_create_conference,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-create-a-conference-in-a-course/ta-p/1156,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-opretter-jeg-en-konference-i-et-kursus/ta-p/440285,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-puedo-crear-una-conferencia-en-un-curso/ta-p/2321,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-cr%C3%A9er-une-conf%C3%A9rence-dans-un-cours/ta-p/439386,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-maak-ik-een-vergadering-aan/ta-p/439950,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-oppretter-jeg-en-konferanse-i-et-emne/ta-p/441124,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-eu-crio-uma-confer%C3%AAncia-em-um-curso/ta-p/2688,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-skapar-jag-en-konferens-i-en-kurs/ta-p/441938,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E5%A6%82%E4%BD%95%E5%9C%A8%E8%AF%BE%E7%A8%8B%E5%88%9B%E5%BB%BA%E4%BC%9A%E8%AE%AE/ta-p/440431,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-creu-cynhadledd-mewn-cwrs/ta-p/441866,
instructor_create_discussion,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-create-a-discussion-as-an-instructor/ta-p/1029,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-opretter-jeg-som-instrukt%C3%B8r-en-diskussion/ta-p/440113,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-creo-una-discusi%C3%B3n-como-instructor/ta-p/2265,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-cr%C3%A9er-une-discussion-en-tant-qu-instructeur/ta-p/439367,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-maak-ik-als-cursusleider-een-discussie/ta-p/439930,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-oppretter-jeg-en-diskusjon-som-instrukt%C3%B8r/ta-p/441165,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-eu-crio-uma-Discuss%C3%A3o-como-um-instrutor/ta-p/2699,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-skapar-jag-en-Diskussion-som-Instrukt%C3%B6r/ta-p/442040,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E4%BD%9C%E4%B8%BA%E8%AE%B2%E5%B8%88-%E6%88%91%E5%A6%82%E4%BD%95%E5%88%9B%E5%BB%BA%E4%B8%80%E4%B8%AA%E8%AE%A8%E8%AE%BA/ta-p/440494,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-creu-trafodaeth-fel-addysgwr/ta-p/441774,
instructor_create_page,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-create-a-new-page-in-a-course/ta-p/1031,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-opretter-jeg-en-ny-side-i-et-kursus/ta-p/440204,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-creo-una-p%C3%A1gina-nueva-en-un-curso/ta-p/2316,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-cr%C3%A9er-une-nouvelle-page-dans-un-cours/ta-p/439261,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-kan-ik-een-nieuwe-pagina-in-een-cursus-maken/ta-p/439894,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-oppretter-jeg-en-ny-side-i-et-emne/ta-p/441189,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-eu-crio-uma-nova-p%C3%A1gina-em-um-curso/ta-p/2622,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-skapar-jag-en-ny-sida-i-en-kurs/ta-p/442005,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E5%A6%82%E4%BD%95%E5%9C%A8%E8%AF%BE%E7%A8%8B%E9%87%8C%E5%88%9B%E5%BB%BA%E4%B8%80%E4%B8%AA%E6%96%B0%E9%A1%B5%E9%9D%A2/ta-p/440560,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-creu-tudalen-newydd-mewn-cwrs/ta-p/441844,
instructor_create_quiz_questions,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-create-a-quiz-with-individual-questions/ta-p/1248,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-opretter-jeg-en-quiz-med-individuelle-sp%C3%B8rgsm%C3%A5l/ta-p/440255,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-creo-un-examen-con-preguntas-individuales/ta-p/2258,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-cr%C3%A9er-un-questionnaire-avec-des-questions-individuelles/ta-p/439399,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-cre%C3%ABer-ik-een-nieuwe-Test-met-individuele-vragen/ta-p/439871,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-oppretter-jeg-en-test-med-individuelle-sp%C3%B8rsm%C3%A5l/ta-p/441217,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-eu-crio-um-question%C3%A1rio-com-perguntas-individuais/ta-p/2719,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-skapar-jag-en-quiz-med-individuella-fr%C3%A5gor/ta-p/442041,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E5%A6%82%E4%BD%95%E5%88%9B%E5%BB%BA%E5%B8%A6%E5%8D%95%E4%B8%AA%E9%97%AE%E9%A2%98%E7%9A%84%E6%B5%8B%E9%AA%8C/ta-p/440564,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-creu-cwis-gyda-chwestiynau-unigol/ta-p/441789,
instructor_create_new_quiz,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-create-an-assessment-using-New-Quizzes/ta-p/1173,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-opretter-jeg-en-vurdering-ved-hj%C3%A6lp-af-New-Quizzes/ta-p/440189,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-creo-una-evaluaci%C3%B3n-utilizando-Nuevos-ex%C3%A1menes/ta-p/2207,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-puis-je-cr%C3%A9er-une-%C3%A9valuation-en-utilisant-les-Nouveaux/ta-p/439338,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-maak-ik-een-beoordeling-met-gebruik-van-Nieuwe-toetsen/ta-p/439939,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-oppretter-jeg-en-vurdering-ved-hjelp-av-Nye-Tester/ta-p/441195,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-criar-uma-avalia%C3%A7%C3%A3o-usando-o-New-Quizzes/ta-p/2704,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-skapar-jag-en-bed%C3%B6mning-med-New-Quizzes/ta-p/442039,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E4%BD%BF%E7%94%A8%E6%96%B0%E6%B5%8B%E9%AA%8C-New-Quizzes-%E5%88%9B%E5%BB%BA%E8%AF%84%E4%BC%B0/ta-p/440504,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-creu-asesiad-yn-defnyddio-New-Quizzes/ta-p/441838,
instructor_create_assignment,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-create-an-assignment/ta-p/740,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-opretter-jeg-en-online-opgave/ta-p/440170,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-creo-una-tarea-en-l%C3%ADnea/ta-p/2282,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-puis-je-cr%C3%A9er-un-travail-en-ligne/ta-p/439297,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-maak-ik-een-online-opdracht/ta-p/439968,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-oppretter-jeg-inn-en-online-oppgave/ta-p/441233,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-enviar-uma-tarefa-on-line/ta-p/2749,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-skapar-jag-en-onlineuppgift/ta-p/442066,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E5%88%9B%E5%BB%BA%E5%9C%A8%E7%BA%BF%E4%BD%9C%E4%B8%9A/ta-p/440441,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-creu-aseiniad-ar-lein/ta-p/441841,
instructor_create_outcome,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-create-an-outcome-for-a-course/ta-p/862,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-opretter-jeg-et-resultat-for-et-fag/ta-p/440191,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-creo-un-resultado-para-un-curso/ta-p/2186,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-puis-je-cr%C3%A9er-un-r%C3%A9sultat-pour-un-cours/ta-p/439278,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-maak-ik-een-leerdoel-voor-een-cursus/ta-p/439887,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-oppretter-jeg-l%C3%A6ringsm%C3%A5l-for-et-emne/ta-p/441148,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-criar-um-resultado-para-um-curso/ta-p/2661,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-skapar-jag-ett-l%C3%A4randem%C3%A5l-f%C3%B6r-en-kurs/ta-p/441984,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E5%88%9B%E5%BB%BA%E8%AF%BE%E7%A8%8B%E7%BB%93%E6%9E%9C/ta-p/440606,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-creu-deilliant-ar-gyfer-cwrs/ta-p/441836,
